Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,254570,Sherwin Sheridan LLC,Submitted,7347-65 Sheridan Rd,60626,,,Rogers Park,Multifamily Housing,"83,648",1950,1,,55,"265,480.9","7,657,835.7",,,,94.7,106.1,103.2,115.1,455.7,5.4,42.00660309,-87.66729325,"(42.00660309, -87.66729325)"
2017,243703,The Newport CA,Submitted,4800 S. Chicago Beach Drive,60615,,,KENWOOD,Multifamily Housing,"770,012",1963,2,,30,"16,926,291","63,633,449",,,,104.6,155.8,112.8,164.9,"6,509.5",8.5,41.80656841,-87.58670323,"(41.80656841, -87.58670323)"
2018,251290,Millennium Knickerbocker,Not Submitted,163 E Walton Pl,60611,0.0,false,NEAR NORTH SIDE,Multifamily Housing,"190,004",1927,1,"17,715",,,,,,,,,,,,,41.89976914,-87.62270106,"(41.89976914, -87.62270106)"
2018,254115,Archer Building Lofts Condominium Association,Submitted,2310 S. Canal Street,60616,4.0,false,Armour Square,Multifamily Housing,"99,000",2000,1,"3,659",88,"1,857,349.5","4,425,240.8",,,,63.5,99.5,60.9,95.4,544,5.5,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2016,102854,Hyde Park West Apartments,Submitted,5325 S. Cottage Grove Ave,60615,,,HYDE PARK,Multifamily Housing,"146,499",1968,5,,,"1,605,588.3","18,151,376.1",,,,134.9,164.5,146.3,176.5,"1,260.1",8.6,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,103733,International Tower,Submitted,8550 W. Bryn Mawr,60631,,,OHARE,Office,"310,839",1969,1,,54,"22,161,742","17,953,722",,,,129.1,284.5,129.9,285.4,"5,051.2",16.3,41.981083,-87.840286,"(41.981083, -87.840286)"
2016,251565,DixonArthur-CPS,Submitted,8306 S St Lawrence Ave,60619,,,CHATHAM,K-12 School,"101,627",1928,1,,99,"864,606.6","3,800,682.6",,,,45.9,66,50.5,70.8,361.2,3.6,41.74332164,-87.61061976,"(41.74332164, -87.61061976)"
2017,116749,East Park Apartments,Submitted,3300 W Maypole Ave,60624,,,EAST GARFIELD PARK,Multifamily Housing,"63,002",1995,1,,63,"2,433,000","3,764,347",,,,98.4,184,104.7,191.9,649.8,10.3,41.8808242,-87.72327934,"(41.8808242, -87.72327934)"
2016,159739,Ella Flagg Young Apartments,Submitted,4645 N. Sherdian Road,60640,,,UPTOWN,Multifamily Housing,"299,019",1968,1,,99,"2,507,806.4","10,915,937.6",,,,44.9,64.7,47.1,67,"1,042",3.5,41.96665021,-87.65416917,"(41.96665021, -87.65416917)"
2016,130442,210 N Green,Submitted,210 N Green Street,60607,,,NEAR WEST SIDE,Office,"92,741",1893,1,,91,"3,491,878.3","674,440.6",,,,44.9,125.9,44.9,125.9,679.4,7.3,41.88630274,-87.649191,"(41.88630274, -87.649191)"
2016,250069,Altgeld Gardens,Submitted,925 E. 130th Street,60627,,,RIVERDALE,Multifamily Housing,"1,182,400",1945,236,,67,"41,853,366.2","59,587,566.4",,,,85.8,164.1,89,167.5,"9,518.5",8.1,41.65911898,-87.60315875,"(41.65911898, -87.60315875)"
2018,106184,5300 5308 S PULASKI RD,Not Submitted,5300 5308 S PULASKI RD,60632,0.0,false,WEST ELSDON,,"61,500",,1,"5,279",,,,,,,,,,,,,41.81256417,-87.71245594,"(41.81256417, -87.71245594)"
2017,175879,3941 N. Pine Grove Ave.,Submitted,3941 N. Pine Grove,60613,,,LAKE VIEW,Multifamily Housing,"108,120",1928,1,,100,"1,562,795","1,269,265",,,,26.2,57.7,26.7,58.2,356.4,3.3,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,251631,Lorca-CPS,Submitted,3231 N Springfield,60618,1.0,false,AVONDALE,K-12 School,"105,599",2010,1,617,30,"4,771,484.1","2,178,232.9",,,,65.8,148.2,64.8,146.9,909.5,8.6,41.94003811,-87.72420395,"(41.94003811, -87.72420395)"
2016,115022,Yester Year Condo Assocation,Submitted,"4211,4215,4217,4219,4221 N Paulina st.",60613,,,LAKE VIEW,Multifamily Housing,"60,000",1979,1,,95,"488,812","3,244,510",,,,62.2,82.4,67.1,87.5,262.4,4.4,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,252265,Whitmore Apartments,Submitted,417-21 S Central,60644,,,AUSTIN,Multifamily Housing,"68,783",2000,3,,99,"511,336.3","2,671,821.9",,,,46.3,64.1,49.9,67.9,236.2,3.4,41.88764355,-87.76514926,"(41.88764355, -87.76514926)"
2018,175218,Renaissance Place at Hyde Park Condominium Association North,Submitted,5200 S Ellis,60615,4.0,false,HYDE PARK,Multifamily Housing,"163,832",1947,1,"2,993",87,"2,979,419.8","7,503,445.7",,,,64,99,63.8,98,894.2,5.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,251874,Stagg Elemen-CPS,Submitted,7424 S MORGAN ST,60621,1.5,false,ENGLEWOOD,K-12 School,"68,227",1969,1,"3,513",38,"1,567,896.9","4,152,070.1",,,,83.8,128.2,80.5,124.7,481.4,7.1,41.75900636,-87.64938411,"(41.75900636, -87.64938411)"
2017,175506,112th Street Building,Submitted,11203 S Ellis St,60628,,,PULLMAN,Office,"61,357",1974,1,,33,"3,217,400","2,300,040",,,,89.9,204,96.5,213.6,717,11.7,41.6904567,-87.60475394,"(41.6904567, -87.60475394)"
2015,160425,Chestnut Place Apartments,Submitted,850 N.State Street,60610,,,NEAR NORTH SIDE,Multifamily Housing,"253,671",1982,1,,,"8,326,450","2,667,031",,,,43.3,114.1,44.3,117,"1,815",7.2,41.898360689999997,-87.628622989999997,"(41.89836069, -87.62862299)"
2017,173733,(IL600) - 2336 N. Commonwealth,Submitted,2336 N. Commonwealth,60657,,,LINCOLN PARK,Multifamily Housing,"55,338",1969,1,,96,"225,622","2,906,658",,,,56.6,68,61.3,72.9,196.1,3.5,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,251217,Harbor House Condominium Association,Submitted,3200 N. Lake Shore Drive,60657,,,LAKE VIEW,Multifamily Housing,"427,429",1966,1,,46,"9,318,244","30,408,952",,,,92.9,143.2,99.4,150,"3,338.1",7.8,41.940639,-87.639578,"(41.940639, -87.639578)"
2015,251717,Hancock Coll-CPS,Submitted,4034 W 56th St,60629,,,WEST ELSDON,K-12 School,"169,086",1956,1,,66,"3,699,185","5,289,628",,,,53.2,101.5,55.7,104,"1,024",6.1,41.791794879999998,-87.724966710000004,"(41.79179488, -87.72496671)"
2017,175927,The Mayfair,Submitted,1660 E. 55th st,60615,,,HYDE PARK,Multifamily Housing,"95,500",1920,1,,76,"871,725","6,943,660",,,,81.8,105,89.4,113.6,530,5.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,114339,Sheridan Point Condominiums,Submitted,6325 N Sheridan Road,60660,,,EDGEWATER,Multifamily Housing,"147,000",1969,1,,47,"2,675,199.1","11,822,484.7",,,,98.6,141.6,105.4,147,"1,121",7.6,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,251755,Rogers Eleme-CPS,Submitted,7345 N WASHTENAW AVE,60645,2.5,false,WEST RIDGE,K-12 School,"59,810",1937,1,"1,673",54,"1,314,435.1","3,586,626.2",,,,81.9,124.5,79.5,122,409.2,6.8,42.01509489,-87.69644878,"(42.01509489, -87.69644878)"
2018,175264,Yusuf North,Not Submitted,2753 W North Ave,60647,0.0,false,WEST TOWN,,"50,000",,1,,,,,,,,,,,,,,41.90999631,-87.69652744,"(41.90999631, -87.69652744)"
2016,158099,61480 - Galewood 14,Submitted,5530 W Homer St,60639-449,,,AUSTIN,Movie Theater,"57,976",2007,1,,,"5,924,876.6","2,541,600",,,,146,366.9,150.5,366.5,"1,227.1",21.2,41.91589039,-87.76459083,"(41.91589039, -87.76459083)"
2018,101507,5148 N Kedzie Ave,Submitted,5148 N Kedzie Ave,60625,3.0,false,NORTH PARK,College/University,"113,740",1958,1,45,,"4,289,122.8","12,903,539.7",,,,151.2,224.7,155.1,228.8,"1,398.9",12.3,41.97507877,-87.70870589,"(41.97507877, -87.70870589)"
2016,251757,Thorp Schola-CPS,Submitted,6024 W WARWICK AVE,60634,,,DUNNING,K-12 School,"93,200",1918,1,,75,"1,739,396","5,742,960.9",,,,80.3,123.3,88.7,132.8,625.6,6.7,41.94895308,-87.77785435,"(41.94895308, -87.77785435)"
2016,252073,118 S Clinton,Submitted,118 S Clinton Street,60661,,,NEAR WEST SIDE,Office,"77,969",1910,1,,39,"6,441,879.9",,,,,82.6,259.4,82.6,259.4,"1,191.1",15.3,41.87993535,-87.64144916,"(41.87993535, -87.64144916)"
2018,251215,Hilliard Homes Phase I Limited Partnership (Family),Submitted,2031 S Clark,60616,2.5,false,NEAR SOUTH SIDE,Multifamily Housing,"173,883",1966,1,"3,613",60,"4,100,862.3","12,467,439.3",,,,95.3,141.3,95.6,140,"1,344.4",7.7,41.85459144,-87.62898163,"(41.85459144, -87.62898163)"
2016,168367,Digital Printer's Row,Submitted,600 South Federal,60605,,,LOOP,Multifamily Housing,"350,000",1912,1,,,"79,129,534.5",,,,,226.1,709.9,226.1,709.9,"14,630.6",41.8,41.87429714,-87.62995134,"(41.87429714, -87.62995134)"
2016,160399,Cityfront Place,Submitted,400 North McClurg,60611,,,NEAR NORTH SIDE,Multifamily Housing,"474,551",1991,1,,26,"15,938,987.4","27,867,403.2",,,,92.3,167.1,98.7,170.8,"4,418.1",9.3,41.88919665,-87.61813032,"(41.88919665, -87.61813032)"
2014,103611,Clark-Adams,Submitted,105 W. Adams,60603,,,LOOP,Office,"490,273",1927,1,,64,"22,359,198","35,944,627",,,,119,220,114,214,"6,401",13.06,41.879395,-87.630986,"(41.879395, -87.630986)"
2015,234823,525 Hawthorne Place Condominium Association,Submitted,525 W Hawthorne Place,60657,,,LAKE VIEW,Multifamily Housing,"275,772",1969,1,,78,"5,914,463","14,396,549",,,,73.7,122.2,76.7,125.4,"1,953",7.1,41.944212229999998,-87.642146870000005,"(41.94421223, -87.64214687)"
2017,175595,"714 -726 W. Waveland, LLC",Submitted,714 N. Waveland Ave.,60613,,,LAKE VIEW,Multifamily Housing,"52,000",1915,1,,71,"403,210","3,028,650",,,,66,85.5,72,91.8,235.4,4.5,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,113745,The Sexton Condominium Association,Submitted,360 W. Illinois Street,60654,,,NEAR NORTH SIDE,Multifamily Housing,"391,514",1915,1,,67,"10,349,657.1","10,713,784.2",,,,53.8,111.7,54.5,109.6,"2,476.7",6.3,41.89075805,-87.63753056,"(41.89075805, -87.63753056)"
2017,160198,"The Blackstone, A Renaissance Hotel",Submitted,636 South Michigan Avenue,60605,,,LOOP,Hotel,"385,000",2008,1,,48,"16,771,870","19,498,410",,,,94.2,190,97,191.8,"4,136.7",10.7,41.87333117,-87.62422947,"(41.87333117, -87.62422947)"
2016,113414,Ridgemoor Estates V Condominium Association,Submitted,6430 W Belle Plaines,60634,,,DUNNING,Multifamily Housing,"62,931",1990,1,,100,"596,045","2,488,646.2",,,,49,71.3,52.2,73.8,242,3.8,41.94530408,-87.80186746,"(41.94530408, -87.80186746)"
2017,250082,Armour Square Apartments,Submitted,3120-3250 s. Wentworth Ave,60609,,,ARMOUR SQUARE,Multifamily Housing,"313,167",1970,4,,48,"3,993,449","29,971,450",,,,108.5,140.5,116.9,149.4,"2,330.3",7.4,41.83768003,-87.631691,"(41.83768003, -87.631691)"
2017,250065,SULZER LIBRARY,Submitted,4455 N. Lincoln Ave.,60618,,,LINCOLN SQUARE,Library,"83,000",1985,1,,,"4,149,845","3,043,155",,,,86.7,195.5,92.5,204.3,928.9,11.2,41.96277128,-87.68440214,"(41.96277128, -87.68440214)"
2016,172592,Hall Plaza,Submitted,4628-4650 W Diversey Ave,60639,,,HERMOSA,Strip Mall,"66,836",1957,1,,,"5,242,265","4,237,545.1",,,,141.8,312.9,141.8,312.9,"1,191.3",17.8,41.9316219,-87.74259904,"(41.9316219, -87.74259904)"
2016,254389,Freedom Center,Submitted,825 N. Christiana,60651,,,Humboldt Park,Multifamily Housing,"184,000",2015,1,,22,"8,885,680.5","11,203,500.6",,,,109.2,215.6,114.2,217.5,"2,232.9",12.1,41.90454715,-87.71254794,"(41.90454715, -87.71254794)"
2018,157458,Midwest Apartments,Submitted,6 N Hamlin,60624,3.5,false,WEST GARFIELD PARK,Multifamily Housing,"232,380",1920,1,"13,701",75,"4,763,674","13,542,970.2",,,,78.8,118.6,79.1,118.9,"1,511.8",6.5,41.88113842,-87.7210443,"(41.88113842, -87.7210443)"
2016,252218,343 W Erie,Submitted,343 W Erie St,60654,,,NEAR NORTH SIDE,Office,"80,148",1903,1,,61,"4,996,099.5","1,261,819.3",,,,78.1,212.3,80.4,219.6,987.9,12.3,41.89390309,-87.63774035,"(41.89390309, -87.63774035)"
2015,251310,03501-Western & Roscoe,Submitted,3400 N. Western Avenue,60618,,,NORTH CENTER,Supermarket/Grocery Store,"55,600",2002,1,,59,"9,032,178","4,090,500",,,,236,587.29999999999995,237.8,586.70000000000005,"2,032",36.5,41.943184000000002,-87.688205499999995,"(41.943184, -87.6882055)"
2017,254038,Porta Coeli Residence,Submitted,2260 E. 99th Street,60617,,,South Deering,Multifamily Housing,"79,039",2015,1,,82,"826,305","4,067,747",,,,61.9,86.9,67.7,92.9,368.8,4.7,41.71331308,-87.55546646,"(41.71331308, -87.55546646)"
2015,166543,North & Kostner,Submitted,4501 W. North Avenue,60639,,,HUMBOLDT PARK,Retail Store,"235,761",2009,1,,76,"10,165,065","1,407,460",,,,49.1,141.69999999999999,49.5,141.69999999999999,"2,117",9,41.909693099999998,-87.739459980000007,"(41.9096931, -87.73945998)"
2016,251624,Azuela-CPS,Submitted,4707 W Marquette Rd,60629,,,WEST LAWN,K-12 School,"104,990",2010,1,,54,"3,482,372.5","2,900,256",,,,60.8,133.2,63.4,134.7,795.9,7.6,41.77052865,-87.73984436,"(41.77052865, -87.73984436)"
2018,252040,Kersten Physics Teaching Center,Submitted,5720 South Ellis Avenue,60637,3.0,false,HYDE PARK,College/University,"59,287",1985,1,233,,"1,423,728.7",,"6,909,678.2","875,160",,155.3,220.9,155.1,220.7,741.8,12.5,41.79106711,-87.60164712,"(41.79106711, -87.60164712)"
2017,251318,03181-87th & State St,Submitted,87 W 87th Street,60620,,,CHATHAM,Supermarket/Grocery Store,"70,022",1974,1,,57,"11,550,180","5,605,700",,,,245,602,253.5,609.5,"2,433.3",34.8,41.73449408,-87.62742921,"(41.73449408, -87.62742921)"
2017,131633,Fulton-Loomis-Carroll Condominium Association,Submitted,1400 W. Fulton St.,60607,,,NEAR WEST SIDE,Office,"62,555",1907,1,,97,"589,945","2,948,479",,,,56.6,79.1,62.2,85.1,265.7,4.2,41.88660859,-87.66258804,"(41.88660859, -87.66258804)"
2017,101807,Fine Arts Building,Submitted,408 410 S. Michigan Ave,60605,,,LOOP,Office,"160,558",1884,1,,84,"3,507,198","12,275,439",,,,98.3,148.9,109.3,160.5,"1,300.5",8.1,41.87645683,-87.62485929,"(41.87645683, -87.62485929)"
2015,250167,162 North State Street,Submitted,162 N. State St.,60601,,,LOOP,Residence Hall/Dormitory,"318,360",1999,1,,,"8,652,249","20,047,961",,"7,956,240",,115.1,176.5,118.4,179.9,"3,223",10.1,41.88496713,-87.628366529999994,"(41.88496713, -87.62836653)"
2017,253990,(IL044) - Lincoln Lofts Condo,Submitted,3151 N. Lincoln Ave/,60657,,,Lake View,Multifamily Housing,"126,432",1936,1,,82,"2,861,478","3,605,467",,,,51.1,101,53.4,103.4,720.6,5.7,41.9398563,-87.65846,"(41.9398563, -87.65846)"
2018,165439,Spertus Institute for Jewish Learning and Leadership,Submitted,610 S. Michigan Ave,60605,3.0,false,LOOP,College/University,"142,776",2007,1,566,,"8,607,022.5","17,085.9",,,,60.4,168.9,60.4,168.9,"1,432.8",10,41.87405317,-87.62482805,"(41.87405317, -87.62482805)"
2016,160266,Parc Huron Apartments,Submitted,469 West Huron Street,60654,,,NEAR NORTH SIDE,Multifamily Housing,"355,959",2010,1,,92,"7,839,868.4","8,264,538.7",,,,45.2,93.5,47.3,94.6,"1,884",5.3,41.894664,-87.640771,"(41.894664, -87.640771)"
2016,101998,TransUnion LLC,Submitted,555 West Adams,60661,,,NEAR WEST SIDE,Office,"312,000",1990,1,,,"13,616,602.8",,,,,43.6,137,43.6,137,"2,509.8",8,41.87897953,-87.64154809,"(41.87897953, -87.64154809)"
2016,251344,03470-Elston & Addison,Submitted,3570 North Elston,60618,,,AVONDALE,Supermarket/Grocery Store,"55,024",1983,1,,46,"10,161,840.2","4,459,699.8",,,,265.7,665,265.4,658.9,"2,109.9",38.3,41.94511719,-87.70845236,"(41.94511719, -87.70845236)"
2017,156373,225 W. Ohio,Submitted,225 W. Ohio,60654,,,NEAR NORTH SIDE,Office,"60,892",1907,1,,92,"1,778,548","1,291,432",,,,50.4,114,53.3,117,397.4,6.5,41.89234316,-87.63534055,"(41.89234316, -87.63534055)"
2016,254225,Ray and Joan Kroc Corps Community Center,Submitted,1250 W. 119th St.,60643,,,West Pullman,Fitness Center/Health Club/Gym,"158,483",2012,1,,,"10,303,653.1","17,952,426",,,,178.3,323.1,183.3,324.7,"2,852.7",18,41.6776922,-87.65285,"(41.6776922, -87.65285)"
2017,115784,"The Highland Apartments, LLC",Submitted,7455-7469 N. Greenview Ave.,60626,,,ROGERS PARK,Multifamily Housing,"51,330",1915,1,,86,"687,010","4,070,758",,,,92.7,125.3,100.5,133.4,343.2,6.7,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,112724,6119 6125 N Winchester,Submitted,6119-6125 N Winchester Ave,60660,,,WEST RIDGE,Multifamily Housing,"57,600",1951,1,,9,"1,380,021","6,909,000",,,,143.9,201.2,157.4,215.6,622.1,10.8,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,251363,Franklin Fin-CPS,Submitted,225 W Evergreen Ave,60610,1.0,false,NEAR NORTH SIDE,K-12 School,"53,097",1926,1,653,28,"1,065,648.8","4,333,598.2",,,,101.7,141.9,97.6,137.6,407.5,7.7,41.90615099,-87.63632886,"(41.90615099, -87.63632886)"
2016,159421,Lake Meadows 7,Submitted,400 E. 33rd Street,60616,,,DOUGLAS,Multifamily Housing,"303,979",1956,1,,24,"2,519,280.9","42,034,809.3",,,,146.6,171.2,162.8,188.3,"2,697",8.9,41.83521407,-87.61617504,"(41.83521407, -87.61617504)"
2016,101560,IL0054ZZ - CLARK FEDERAL BLDG,Submitted,536 S CLARK STREET,60605,,,LOOP,Office,"644,389",1912,1,,67,"31,922,228.4","29,525,477.6",,,,95.4,203.7,100.6,206.4,"7,452.2",11.6,41.87500832,-87.63122808,"(41.87500832, -87.63122808)"
2015,244449,30 East Huron Condominium Association,Submitted,30 E Huron,60611,,,NEAR NORTH SIDE,Multifamily Housing,"486,568",1980,1,,2,"26,768,976","17,714,034",,,,91.4,211,94.7,218.3,"6,319",13,41.895491880000002,-87.626340290000002,"(41.89549188, -87.62634029)"
2017,237798,Stratford at South Commons Condominiums,Submitted,2605 S. Indiana Avenue,60616,,,DOUGLAS,Multifamily Housing,"216,000",1971,2,,,,,,,,,,,,,,41.84537939,-87.62167706,"(41.84537939, -87.62167706)"
2017,250063,GALLERY 37,Submitted,66 E. Randolph St.,60601,,,LOOP,Other - Entertainment/Public Assembly,"75,000",1872,1,,,"2,194,294","3,534,284",,,,76.4,141.3,81.1,146.3,593.4,7.9,41.88452835,-87.62551055,"(41.88452835, -87.62551055)"
2018,172106,55 W. Chestnut Apartments,Submitted,55 W. Chestnut St.,60642,2.0,false,NEAR NORTH SIDE,Multifamily Housing,"205,000",1957,1,"9,525",48,"4,472,807.9","12,674,588.4",,,,83.6,126,84.6,126.7,"1,417.3",6.9,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,159416,AMLI 900,Submitted,900 South Clark,60605,,,LOOP,Multifamily Housing,"480,050",2008,1,,45,"19,859,406.1","7,500,892.4",,,,57,146.3,59.3,153.1,"4,058.9",8.5,41.87033029,-87.63101446,"(41.87033029, -87.63101446)"
2016,101547,Mercy Hospital and Medical Center,Submitted,2525 S. Michigan Ave,60616,,,NEAR SOUTH SIDE,Hospital (General Medical & Surgical),"750,000",1968,1,,24,"80,139,964.2","102,689,293.4",,,,243.8,479.3,250.8,486.7,"20,225.8",27,41.84674735,-87.62133625,"(41.84674735, -87.62133625)"
2018,172762,Printers Row Condominium Association,Submitted,711 S Dearborn,60605,2.5,false,LOOP,Multifamily Housing,"225,000",1978,2,,52,"5,184,110.9","10,162,427.6",,,,68.2,111.9,67.9,110.4,"1,402.2",6.2,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018,243071,1620 S. Michigan Ave Condo Association,Not Submitted,1620 S. Michigan Ave,60616,0.0,false,NEAR SOUTH SIDE,Multifamily Housing,"251,677",2006,1,"9,793",,"7,473,982.6","15,833,500",,,,92.6,149.2,90.8,147.3,"2,084.4",8.3,41.85946307,-87.62429935,"(41.85946307, -87.62429935)"
2016,243692,5445 Edgewater Plaza Condominium Association,Submitted,5445 N. Sheridan Rd.,60640,,,EDGEWATER,Multifamily Housing,"425,474",1971,1,,23,"10,983,623.8","40,649,874",,,,121.4,181.4,133.2,193.9,"4,183.6",9.8,41.98108553,-87.65453412,"(41.98108553, -87.65453412)"
2016,251222,2229 South Halsted,Submitted,2229 South Halsted Street,60608,,,LOWER WEST SIDE,Office,"69,803",1908,1,,58,"4,603,995.8","15,864.8",,,,66.2,207.3,68.4,214.3,849.5,12.2,41.85175985,-87.64626343,"(41.85175985, -87.64626343)"
2018,175780,5020 5030 S WOODLAWN AVE,Not Submitted,5020 5030 S WOODLAWN AVE,60615,0.0,false,KENWOOD,,"80,380",,1,"2,064",,,,,,,,,,,,,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,160286,Rosenwald Courts,Submitted,4648 South Michigan Avenue,60653,4.0,false,GRAND BOULEVARD,Multifamily Housing,"220,083",1936,1,"8,262",100,"4,202,819.7","2,242,185.7",,,,29.3,64.2,27.4,59.6,818.3,3.7,41.81028171,-87.62440902,"(41.81028171, -87.62440902)"
2015,252064,Mansueto Library,Submitted,1100 East 57th Street,60637,,,HYDE PARK,Library,"64,028",2009,1,,,"4,143,062",,"17,202,221","13,753,441",,548.20000000000005,741.2,549.6,743.4,"2,699",42.2,41.792213070000003,-87.599949809999998,"(41.79221307, -87.59994981)"
2016,101794,225 West Wacker,Submitted,225 West Wacker Drive,60606,,,LOOP,Office,"721,992",1989,1,,92,"33,541,976.5",,,,,46.5,145.9,47.6,149.6,"6,182.5",8.6,41.88628574,-87.63508062,"(41.88628574, -87.63508062)"
2015,132823,Bria of Forest Edge,Submitted,8001 S. Western Avenue,60620,,,ASHBURN,Senior Care Community,"72,786",1963,1,,1,"5,496,937","13,968,191",,,,267.39999999999998,438.6,277.39999999999998,446.6,"1,846",25.4,41.747850849999999,-87.682448800000003,"(41.74785085, -87.6824488)"
2017,253994,(IL046) - Map Factory Lofts,Submitted,5235 N. Ravenswood,60640,,,Edgewater,Multifamily Housing,"53,903",1890,1,,94,"663,214","1,368,889",,,,37.7,65.3,40.1,67.5,195.3,3.6,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2018,171995,7000-7010 S. Pulaski Road,Submitted,7000-7010 S. Pulaski Road,60629,3.0,false,WEST LAWN,Strip Mall,"64,215",1985,1,2,,"4,576,713.5","4,564,712.7",,,,142.4,274.2,140.4,272.1,"1,003.9",15.6,41.76545745,-87.72352777,"(41.76545745, -87.72352777)"
2016,124312,Elston Plaza,Submitted,5033 N. ELSTON AVE,60630,,,ALBANY PARK,Retail Store,"86,894",1980,1,,82,"3,712,679.1","2,097,076.9",,,,66.9,159.5,66.9,159.5,795.7,9.2,41.97217299,-87.7466969,"(41.97217299, -87.7466969)"
2017,175484,935 W. Chestnut,Submitted,935 W. Chestnut,60642,,,WEST TOWN,Office,"72,000",1889,1,,89,"1,918,438","2,963,807",,,,67.8,126.9,68.7,129.6,512.1,7.1,41.89842276,-87.6515682,"(41.89842276, -87.6515682)"
2015,164090,Family Store and Adult Rehabilitation Center,Submitted,2258 N. Clybourn  Ave,60614,,,LINCOLN PARK,Residential Care Facility,"51,677",1952,1,,,"1,611,032","3,120,800",,,,91.6,161.30000000000001,95.1,164.5,489,9.5,41.922858150000003,-87.666619929999996,"(41.92285815, -87.66661993)"
2016,252323,Paul G. Stewart Apartments Phase III,Submitted,401 E. Bowen,60653,,,GRAND BOULEVARD,Multifamily Housing,"165,306",1984,1,,29,"7,832,812.4","1,885,069.8",,,,58.8,160.8,62.7,173.2,"1,543.9",9.3,41.81932261,-87.61539034,"(41.81932261, -87.61539034)"
2018,111893,Chicago Transit Authority - 120 N. Racine,Submitted,120 North Racine,60607,4.0,false,NEAR WEST SIDE,Office,"125,763",1994,1,"1,608",67,"7,180,615.4","6,796,990.4",,,,111.1,216.6,105.7,210.9,"1,555.6",12.4,41.88355128,-87.65675926,"(41.88355128, -87.65675926)"
2016,134126,1111 N. Clark St.,Submitted,1111 N. CLARK ST,60610,,,NEAR NORTH SIDE,Automobile Dealership,"90,000",1910,1,,,"3,884,370.9","5,094,500.1",,,,99.8,195,107.2,201.5,986.6,11,41.90248079,-87.63099565,"(41.90248079, -87.63099565)"
